OrderID,Date,Product,Category,Region,SalesRep,Quantity,UnitPrice,Discount,Revenue,Year,Month,MonthName,OrderValue
1408524,2023-05-16 03:05:23,Laptop,Electronics,North,Alice Brown,12,846.24,0.29,7209.96,2023,5,May,10154.880000000001
4118493,2023-05-14 15:47:13,Pants,Clothing,East,David Lee,14,60.22,0.17,699.76,2023,5,May,843.0799999999999
2246253,2023-07-24 23:20:20,Jacket,Clothing,East,John Smith,12,79.04,0.01,939.0,2023,7,July,948.48
1278407,2023-08-27 14:07:32,Novel,Books,West,James Wilson,16,15.53,0.06,233.57,2023,8,August,248.48
3386873,2023-02-08 07:15:20,Action Figure,Toys,East,James Wilson,15,47.71,0.06,672.71,2023,2,February,715.65
84341,2022-10-27 07:05:48,Apple,Groceries,Central,David Lee,17,5.66,0.15,81.79,2022,10,October,96.22
2393579,2023-10-21 14:21:37,Chair,Furniture,West,James Wilson,12,782.2,0.21,7415.26,2023,10,October,9386.400000000001
4810197,2023-01-26 09:31:25,Milk,Groceries,South,Alice Brown,9,13.43,0.18,99.11,2023,1,January,120.87
903158,2022-08-03 06:21:13,Action Figure,Toys,Central,David Lee,12,76.88,0.07,857.98,2022,8,August,922.56
2996179,2022-03-15 04:54:43,Lego,Toys,North,Alice Brown,16,13.57,0.01,214.95,2022,3,March,217.12
4163917,2022-06-05 05:57:46,Puzzle,Toys,East,Maria Garcia,6,40.35,0.04,232.42,2022,6,June,242.10000000000002
1256591,2022-09-22 12:45:19,Textbook,Books,South,David Lee,6,43.38,0.09,236.85,2022,9,September,260.28000000000003
1125858,2023-11-12 11:25:03,Cheese,Groceries,West,John Smith,8,6.02,0.23,37.08,2023,11,November,48.16
1740378,2023-02-12 22:31:38,Chair,Furniture,East,James Wilson,16,1493.01,0.0,23888.16,2023,2,February,23888.16
4162771,2023-09-08 07:10:47,Puzzle,Toys,East,James Wilson,18,12.82,0.21,182.3,2023,9,September,230.76
1878812,2023-12-30 01:17:45,Action Figure,Toys,West,John Smith,1,80.93,0.05,76.88,2023,12,December,80.93
1317091,2023-09-08 15:28:40,Table,Furniture,South,David Lee,3,159.31,0.28,344.11,2023,9,September,477.93
3548490,2023-07-23 05:24:56,Couch,Furniture,East,David Lee,5,596.37,0.12,2624.03,2023,7,July,2981.85
1722707,2022-06-15 02:25:05,Novel,Books,East,Maria Garcia,12,38.13,0.13,398.08,2022,6,June,457.56000000000006
4013410,2022-08-28 19:47:30,Couch,Furniture,East,Alice Brown,17,803.42,0.17,11336.26,2022,8,August,13658.14
958792,2023-11-01 03:26:06,Doll,Toys,West,David Lee,17,20.27,0.05,327.36,2023,11,November,344.59
4339316,2022-10-01 19:17:30,Milk,Groceries,South,Alice Brown,17,1.16,0.11,17.55,2022,10,October,19.72
732973,2022-11-30 16:16:32,Bookshelf,Furniture,West,David Lee,18,904.53,0.23,12536.79,2022,11,November,16281.539999999999
1982304,2022-10-12 22:27:20,Notebook,Books,Central,John Smith,8,13.07,0.19,84.69,2022,10,October,104.56
434716,2023-02-01 15:49:57,Puzzle,Toys,North,Maria Garcia,15,11.12,0.17,138.44,2023,2,February,166.79999999999998
3569353,2023-06-08 06:32:13,Shoes,Clothing,North,James Wilson,15,198.94,0.26,2208.23,2023,6,June,2984.1
2689097,2023-06-04 06:38:50,Bookshelf,Furniture,South,Alice Brown,14,553.75,0.15,6589.62,2023,6,June,7752.5
4215504,2023-01-27 21:06:25,Novel,Books,East,Maria Garcia,4,31.23,0.01,123.67,2023,1,January,124.92
2118218,2022-06-25 20:13:57,Shoes,Clothing,East,David Lee,5,61.99,0.25,232.46,2022,6,June,309.95
3753306,2023-12-17 07:51:04,Action Figure,Toys,Central,David Lee,3,87.33,0.1,235.79,2023,12,December,261.99
4888815,2023-03-11 02:38:44,Couch,Furniture,South,Maria Garcia,7,93.79,0.25,492.4,2023,3,March,656.5300000000001
3513362,2023-07-28 16:05:26,Phone,Electronics,North,John Smith,16,824.41,0.15,11211.98,2023,7,July,13190.56
1029833,2022-03-18 07:45:22,Laptop,Electronics,East,David Lee,12,900.35,0.25,8103.15,2022,3,March,10804.2
1704893,2023-02-05 23:06:21,Eggs,Groceries,South,David Lee,11,14.75,0.2,129.8,2023,2,February,162.25
1767973,2022-02-24 20:47:58,Action Figure,Toys,Central,James Wilson,13,71.24,0.08,852.03,2022,2,February,926.1199999999999
1158813,2022-02-23 17:54:21,Shoes,Clothing,Central,Alice Brown,11,144.0,0.14,1362.24,2022,2,February,1584.0
4591075,2023-07-26 20:22:59,Textbook,Books,East,Alice Brown,1,42.36,0.3,29.65,2023,7,July,42.36
1052140,2022-11-08 09:30:58,Novel,Books,East,David Lee,8,30.41,0.15,206.79,2022,11,November,243.28
3498056,2022-07-10 07:28:45,Novel,Books,West,Maria Garcia,11,19.97,0.03,213.08,2022,7,July,219.67
1317371,2022-07-11 20:20:04,Dress,Clothing,North,Maria Garcia,2,139.2,0.08,256.13,2022,7,July,278.4
556581,2023-03-02 11:24:44,Bread,Groceries,Central,John Smith,2,1.49,0.21,2.35,2023,3,March,2.98
3182571,2022-09-22 18:38:40,Action Figure,Toys,East,James Wilson,18,68.06,0.21,967.81,2022,9,September,1225.08
2159067,2022-07-13 08:35:09,Puzzle,Toys,East,John Smith,18,55.96,0.09,916.62,2022,7,July,1007.28
1607129,2022-10-09 05:40:17,Shoes,Clothing,South,John Smith,2,102.48,0.1,184.46,2022,10,October,204.96
2996303,2022-09-03 19:30:11,Textbook,Books,West,Maria Garcia,5,36.91,0.01,182.7,2022,9,September,184.54999999999998
4218218,2023-11-19 14:35:23,Comics,Books,West,James Wilson,18,19.76,0.2,284.54,2023,11,November,355.68
2194926,2022-09-30 02:22:10,Apple,Groceries,North,David Lee,19,12.65,0.1,216.32,2022,9,September,240.35
2686123,2022-11-03 23:49:54,Lego,Toys,South,James Wilson,5,16.67,0.11,74.18,2022,11,November,83.35000000000001
4043138,2022-05-16 21:05:32,Milk,Groceries,South,Alice Brown,16,12.3,0.25,147.6,2022,5,May,196.8
4768124,2023-07-20 12:42:51,Notebook,Books,South,John Smith,2,37.89,0.28,54.56,2023,7,July,75.78
4428749,2022-10-28 14:02:46,Desk,Furniture,North,Maria Garcia,7,115.29,0.09,734.4,2022,10,October,807.0300000000001
1628091,2023-09-09 08:49:16,Lego,Toys,Central,James Wilson,4,36.58,0.26,108.28,2023,9,September,146.32
2274194,2022-09-03 22:37:55,Table,Furniture,South,David Lee,8,143.53,0.28,826.73,2022,9,September,1148.24
4127604,2023-08-30 18:39:12,Puzzle,Toys,East,Alice Brown,11,39.05,0.03,416.66,2023,8,August,429.54999999999995
840982,2023-04-29 22:04:21,Novel,Books,East,John Smith,10,17.88,0.18,146.62,2023,4,April,178.79999999999998
3580666,2022-04-18 08:25:07,Textbook,Books,North,Maria Garcia,11,9.27,0.02,99.93,2022,4,April,101.97
563534,2023-06-06 19:38:42,Textbook,Books,East,Maria Garcia,7,23.51,0.21,130.01,2023,6,June,164.57000000000002
4258693,2023-11-26 04:04:53,Couch,Furniture,East,Alice Brown,11,1014.67,0.01,11049.76,2023,11,November,11161.369999999999
661681,2023-07-14 02:07:04,Notebook,Books,East,David Lee,19,15.5,0.2,235.6,2023,7,July,294.5
3345618,2022-05-22 02:26:50,Chair,Furniture,North,James Wilson,15,958.73,0.06,13518.09,2022,5,May,14380.95
55421,2023-01-15 03:18:42,Apple,Groceries,North,John Smith,14,5.27,0.11,65.66,2023,1,January,73.78
3159112,2023-04-11 02:59:04,Lego,Toys,North,David Lee,6,58.16,0.16,293.13,2023,4,April,348.96
4937170,2022-01-10 21:45:50,Bookshelf,Furniture,East,Maria Garcia,9,1484.16,0.3,9350.21,2022,1,January,13357.44
3790861,2022-02-07 06:21:23,Bookshelf,Furniture,South,Alice Brown,13,671.89,0.22,6812.96,2022,2,February,8734.57
4407475,2023-10-29 09:39:19,Table,Furniture,South,James Wilson,5,680.58,0.07,3164.7,2023,10,October,3402.9
2809438,2022-09-30 09:24:06,Lego,Toys,West,Alice Brown,19,44.28,0.06,790.84,2022,9,September,841.32
1049540,2022-10-09 08:55:19,Doll,Toys,Central,John Smith,15,39.33,0.08,542.75,2022,10,October,589.9499999999999
37185,2022-01-28 17:43:31,Doll,Toys,East,John Smith,13,72.9,0.15,805.54,2022,1,January,947.7
4406705,2023-06-18 03:47:26,Board Game,Toys,East,Alice Brown,8,68.79,0.08,506.29,2023,6,June,550.32
3481506,2023-04-27 22:39:38,Notebook,Books,West,David Lee,16,39.28,0.2,502.78,2023,4,April,628.48
4264968,2022-02-16 02:00:07,Comics,Books,North,Alice Brown,9,30.6,0.03,267.14,2022,2,February,275.40000000000003
2522151,2023-10-27 21:23:54,Pants,Clothing,West,David Lee,13,83.19,0.3,757.03,2023,10,October,1081.47
3159385,2023-12-14 21:46:05,Lego,Toys,South,David Lee,10,34.99,0.22,272.92,2023,12,December,349.90000000000003
1990843,2023-03-08 22:36:28,Lego,Toys,South,Alice Brown,9,72.28,0.03,631.0,2023,3,March,650.52
2070216,2022-05-31 08:08:24,Desk,Furniture,West,Maria Garcia,2,1025.12,0.27,1496.68,2022,5,May,2050.24
2082941,2022-08-03 12:33:20,Shoes,Clothing,East,James Wilson,17,161.22,0.24,2082.96,2022,8,August,2740.74
3938901,2022-10-13 14:07:36,Bookshelf,Furniture,West,John Smith,4,902.06,0.18,2958.76,2022,10,October,3608.24
4180228,2022-08-03 09:58:38,Jacket,Clothing,East,Maria Garcia,14,169.73,0.14,2043.55,2022,8,August,2376.22
3167245,2022-10-06 16:20:15,Monitor,Electronics,South,John Smith,1,1734.35,0.25,1300.76,2022,10,October,1734.35
1549753,2023-11-18 17:26:14,Dress,Clothing,Central,David Lee,3,11.65,0.04,33.55,2023,11,November,34.95
2113688,2023-11-14 22:53:43,Board Game,Toys,South,James Wilson,16,47.66,0.02,747.31,2023,11,November,762.56
513472,2023-08-19 13:42:39,Textbook,Books,Central,Maria Garcia,1,23.21,0.23,17.87,2023,8,August,23.21
2921903,2023-11-28 09:57:44,Textbook,Books,North,Maria Garcia,14,22.47,0.21,248.52,2023,11,November,314.58
1649569,2022-12-14 12:46:10,Puzzle,Toys,North,James Wilson,4,12.15,0.04,46.66,2022,12,December,48.6
2843192,2023-11-26 06:55:48,Couch,Furniture,West,David Lee,12,1038.64,0.28,8973.85,2023,11,November,12463.68
1964471,2023-06-09 06:43:24,Chair,Furniture,North,Alice Brown,9,149.68,0.13,1171.99,2023,6,June,1347.1200000000001
374565,2023-08-07 17:52:44,Chair,Furniture,North,James Wilson,19,939.69,0.15,15175.99,2023,8,August,17854.11
2708934,2023-12-25 01:58:18,Jacket,Clothing,North,Maria Garcia,1,129.65,0.03,125.76,2023,12,December,129.65
4902436,2023-09-24 09:19:22,Puzzle,Toys,East,John Smith,5,89.5,0.24,340.1,2023,9,September,447.5
4296079,2023-05-25 00:31:47,Jacket,Clothing,East,David Lee,5,160.14,0.24,608.53,2023,5,May,800.6999999999999
161694,2022-12-29 05:21:38,Headphones,Electronics,Central,David Lee,8,916.18,0.23,5643.67,2022,12,December,7329.44
538021,2023-12-22 14:30:22,Pants,Clothing,South,James Wilson,17,47.11,0.14,688.75,2023,12,December,800.87
997495,2022-04-21 18:18:52,Dress,Clothing,East,John Smith,5,119.2,0.15,506.6,2022,4,April,596.0
1720793,2023-02-15 01:21:34,Laptop,Electronics,East,Alice Brown,13,736.96,0.28,6897.95,2023,2,February,9580.48
71790,2022-11-28 17:07:20,Camera,Electronics,East,Maria Garcia,14,877.35,0.08,11300.27,2022,11,November,12282.9
4248871,2023-05-24 17:22:03,Desk,Furniture,North,David Lee,15,1284.64,0.26,14259.5,2023,5,May,19269.600000000002
4555756,2022-04-16 10:14:26,Dress,Clothing,West,James Wilson,17,135.16,0.21,1815.2,2022,4,April,2297.72
1232234,2022-01-22 14:12:20,Monitor,Electronics,West,James Wilson,7,593.23,0.1,3737.35,2022,1,January,4152.610000000001
2724991,2023-07-30 06:21:54,Notebook,Books,West,James Wilson,2,43.12,0.28,62.09,2023,7,July,86.24
1274979,2023-11-05 03:52:51,Desk,Furniture,East,Maria Garcia,17,223.09,0.24,2882.32,2023,11,November,3792.53
358961,2022-12-16 04:46:30,Monitor,Electronics,North,James Wilson,18,1005.82,0.28,13035.43,2022,12,December,18104.760000000002
3251113,2023-10-19 18:39:50,Milk,Groceries,South,James Wilson,10,18.64,0.01,184.54,2023,10,October,186.4
242769,2023-12-06 14:55:29,Comics,Books,North,James Wilson,16,37.64,0.23,463.72,2023,12,December,602.24
1416255,2023-11-18 11:07:52,Table,Furniture,Central,James Wilson,3,954.73,0.24,2176.78,2023,11,November,2864.19
3203120,2022-11-20 05:09:17,Novel,Books,East,Maria Garcia,9,24.48,0.15,187.27,2022,11,November,220.32
26149,2023-05-18 10:36:42,Lego,Toys,Central,James Wilson,3,15.5,0.06,43.71,2023,5,May,46.5
154433,2022-05-26 20:57:09,Table,Furniture,North,John Smith,7,522.85,0.04,3513.55,2022,5,May,3659.9500000000003
3849590,2022-05-28 17:29:07,Table,Furniture,East,David Lee,5,695.23,0.01,3441.39,2022,5,May,3476.15
1615721,2023-06-24 03:49:46,Headphones,Electronics,North,Maria Garcia,19,1079.37,0.02,20097.87,2023,6,June,20508.03
2026482,2022-11-05 20:53:26,Camera,Electronics,Central,John Smith,6,1060.99,0.08,5856.66,2022,11,November,6365.9400000000005
3157175,2023-11-13 08:44:01,Camera,Electronics,East,Maria Garcia,3,987.26,0.23,2280.57,2023,11,November,2961.7799999999997
62177,2022-12-03 15:42:07,Camera,Electronics,West,Maria Garcia,4,871.29,0.27,2544.17,2022,12,December,3485.16
2566813,2023-04-07 19:42:59,Monitor,Electronics,East,James Wilson,13,711.83,0.14,7958.26,2023,4,April,9253.79
3714647,2022-03-17 20:48:04,Textbook,Books,East,James Wilson,4,48.46,0.15,164.76,2022,3,March,193.84
4285305,2022-03-18 23:00:08,Magazine,Books,East,David Lee,5,20.11,0.08,92.51,2022,3,March,100.55
1615021,2022-03-28 01:34:22,Magazine,Books,North,John Smith,7,12.78,0.02,87.67,2022,3,March,89.46
1940934,2023-06-29 12:51:31,Dress,Clothing,West,James Wilson,5,41.59,0.2,166.36,2023,6,June,207.95000000000002
4953711,2023-02-23 09:16:06,Phone,Electronics,North,James Wilson,17,1365.69,0.16,19502.05,2023,2,February,23216.73
2254237,2022-06-29 14:06:22,Lego,Toys,East,John Smith,2,9.23,0.24,14.03,2022,6,June,18.46
267016,2022-01-16 00:01:58,Monitor,Electronics,East,David Lee,13,710.81,0.02,9055.72,2022,1,January,9240.529999999999
1056670,2023-01-01 20:17:00,Monitor,Electronics,Central,Alice Brown,14,288.01,0.0,4032.14,2023,1,January,4032.14
3767212,2022-06-18 09:30:42,Puzzle,Toys,North,David Lee,11,31.56,0.3,243.01,2022,6,June,347.15999999999997
1595701,2022-01-19 22:43:08,Lego,Toys,East,Alice Brown,4,55.48,0.18,181.97,2022,1,January,221.92
645154,2023-02-21 21:48:56,Monitor,Electronics,East,Alice Brown,7,777.74,0.19,4409.79,2023,2,February,5444.18
1279165,2022-03-04 00:49:13,Doll,Toys,West,Maria Garcia,17,13.49,0.28,165.12,2022,3,March,229.33
4487266,2023-01-04 07:06:22,Shoes,Clothing,East,Alice Brown,18,30.17,0.17,450.74,2023,1,January,543.0600000000001
3455561,2023-08-03 08:36:36,Cheese,Groceries,Central,Alice Brown,7,3.58,0.29,17.79,2023,8,August,25.060000000000002
4419865,2023-09-24 02:04:29,Desk,Furniture,South,James Wilson,12,652.11,0.07,7277.55,2023,9,September,7825.32
2680418,2022-08-05 10:05:41,Eggs,Groceries,West,Maria Garcia,13,9.89,0.06,120.86,2022,8,August,128.57
4246000,2023-02-25 12:26:22,Notebook,Books,North,David Lee,11,10.1,0.15,94.43,2023,2,February,111.1
1747123,2023-07-24 04:07:27,Phone,Electronics,West,John Smith,16,1471.34,0.2,18833.15,2023,7,July,23541.44
1705660,2023-11-29 06:05:34,Phone,Electronics,East,John Smith,13,723.53,0.3,6584.12,2023,11,November,9405.89
1086854,2023-12-04 21:49:27,Eggs,Groceries,West,David Lee,11,18.07,0.0,198.77,2023,12,December,198.77
641961,2023-07-12 23:29:26,Action Figure,Toys,West,David Lee,8,94.15,0.07,700.48,2023,7,July,753.2
1041711,2022-04-29 10:35:50,Lego,Toys,North,David Lee,2,38.41,0.11,68.37,2022,4,April,76.82
503526,2023-04-21 14:35:41,Bread,Groceries,Central,John Smith,8,3.58,0.22,22.34,2023,4,April,28.64
25129,2023-09-08 22:15:01,Novel,Books,East,David Lee,2,8.67,0.28,12.48,2023,9,September,17.34
1701494,2023-02-10 00:43:12,Pants,Clothing,East,Alice Brown,4,107.68,0.13,374.73,2023,2,February,430.72
729910,2023-07-03 21:17:32,Pants,Clothing,East,John Smith,19,168.95,0.04,3081.65,2023,7,July,3210.0499999999997
2600137,2022-08-16 05:00:57,Bread,Groceries,West,David Lee,2,19.2,0.25,28.8,2022,8,August,38.4
4104153,2023-08-22 14:45:07,Novel,Books,West,Alice Brown,12,40.5,0.16,408.24,2023,8,August,486.0
1049864,2023-08-04 12:06:09,Monitor,Electronics,South,Alice Brown,15,1055.54,0.22,12349.82,2023,8,August,15833.099999999999
2740865,2023-10-21 04:41:56,Shoes,Clothing,East,James Wilson,2,122.14,0.23,188.1,2023,10,October,244.28
82861,2022-11-19 03:30:59,Puzzle,Toys,South,David Lee,13,25.34,0.09,299.77,2022,11,November,329.42
3146824,2022-06-29 20:40:32,Shirt,Clothing,Central,John Smith,13,54.25,0.15,599.46,2022,6,June,705.25
3116952,2022-11-21 19:15:45,Monitor,Electronics,West,David Lee,5,1014.3,0.11,4513.64,2022,11,November,5071.5
574081,2023-12-25 00:50:06,Bookshelf,Furniture,North,John Smith,3,1146.77,0.25,2580.23,2023,12,December,3440.31
1469917,2022-03-19 12:39:07,Bookshelf,Furniture,East,David Lee,9,711.51,0.27,4674.62,2022,3,March,6403.59
183100,2022-10-16 03:19:19,Eggs,Groceries,South,Maria Garcia,4,3.14,0.04,12.06,2022,10,October,12.56
3181840,2023-10-31 16:05:04,Chair,Furniture,South,Alice Brown,13,1470.41,0.29,13571.88,2023,10,October,19115.33
55327,2022-04-01 17:10:05,Comics,Books,West,Maria Garcia,5,26.05,0.25,97.69,2022,4,April,130.25
2173142,2023-04-07 06:39:21,Laptop,Electronics,North,James Wilson,2,1653.11,0.24,2512.73,2023,4,April,3306.22
2954943,2022-06-09 16:24:40,Jacket,Clothing,Central,John Smith,9,194.3,0.1,1573.83,2022,6,June,1748.7
981075,2023-04-21 08:40:28,Phone,Electronics,West,David Lee,11,1234.77,0.28,9779.38,2023,4,April,13582.47
835074,2022-03-01 12:42:55,Chair,Furniture,North,James Wilson,5,752.13,0.2,3008.52,2022,3,March,3760.65
578748,2022-10-15 11:08:00,Milk,Groceries,East,David Lee,5,8.37,0.24,31.81,2022,10,October,41.849999999999994
4269860,2023-04-30 17:23:28,Monitor,Electronics,East,John Smith,11,339.22,0.15,3171.71,2023,4,April,3731.42
4641135,2023-10-27 05:01:39,Monitor,Electronics,South,James Wilson,1,844.27,0.1,759.84,2023,10,October,844.27
2954401,2023-02-23 16:09:29,Board Game,Toys,East,Alice Brown,1,81.91,0.17,67.99,2023,2,February,81.91
1835426,2022-05-19 06:36:00,Doll,Toys,East,Maria Garcia,15,85.46,0.26,948.61,2022,5,May,1281.8999999999999
2024263,2022-08-26 16:53:58,Phone,Electronics,East,David Lee,16,1780.78,0.13,24788.46,2022,8,August,28492.48
4712760,2023-07-08 22:30:41,Couch,Furniture,West,David Lee,11,1367.95,0.02,14746.5,2023,7,July,15047.45
4998047,2022-12-16 17:42:51,Bookshelf,Furniture,Central,Alice Brown,7,870.29,0.09,5543.75,2022,12,December,6092.03
2819093,2023-10-08 13:06:03,Chair,Furniture,North,James Wilson,8,212.03,0.23,1306.1,2023,10,October,1696.24
514688,2023-09-01 14:41:52,Comics,Books,Central,David Lee,3,38.19,0.24,87.07,2023,9,September,114.57
3598286,2023-07-25 07:57:03,Headphones,Electronics,South,John Smith,17,1318.25,0.02,21962.04,2023,7,July,22410.25
3367144,2022-06-12 07:59:50,Cheese,Groceries,West,David Lee,18,19.01,0.24,260.06,2022,6,June,342.18
3024096,2022-09-12 11:47:00,Laptop,Electronics,South,Maria Garcia,13,901.29,0.1,10545.09,2022,9,September,11716.77
2883897,2022-05-27 03:32:22,Puzzle,Toys,East,Alice Brown,2,94.13,0.02,184.49,2022,5,May,188.26
1961649,2023-02-14 08:17:44,Cheese,Groceries,South,David Lee,11,6.65,0.11,65.1,2023,2,February,73.15
1132822,2022-01-24 09:45:03,Pants,Clothing,South,James Wilson,7,82.77,0.04,556.21,2022,1,January,579.39
4851199,2022-07-10 15:18:53,Pants,Clothing,North,James Wilson,18,156.37,0.15,2392.46,2022,7,July,2814.66
1091974,2022-01-17 11:08:43,Bookshelf,Furniture,East,Maria Garcia,9,792.23,0.28,5133.65,2022,1,January,7130.07
1717631,2022-03-12 15:30:16,Couch,Furniture,North,James Wilson,9,671.81,0.02,5925.36,2022,3,March,6046.289999999999
261700,2023-10-20 08:58:03,Notebook,Books,North,Alice Brown,17,43.89,0.13,649.13,2023,10,October,746.13
2534706,2023-12-24 03:39:20,Notebook,Books,Central,David Lee,16,10.72,0.02,168.09,2023,12,December,171.52
3397068,2023-06-23 22:27:55,Apple,Groceries,West,Maria Garcia,11,4.15,0.0,45.65,2023,6,June,45.650000000000006
2799054,2023-05-23 21:31:44,Novel,Books,West,Maria Garcia,1,35.86,0.2,28.69,2023,5,May,35.86
3211429,2022-12-28 07:19:44,Desk,Furniture,South,James Wilson,9,1054.14,0.07,8823.15,2022,12,December,9487.26
2883387,2022-11-13 17:04:02,Cheese,Groceries,South,James Wilson,1,13.62,0.21,10.76,2022,11,November,13.62
929538,2023-05-27 23:17:45,Couch,Furniture,South,David Lee,1,1196.79,0.1,1077.11,2023,5,May,1196.79
1815708,2022-01-07 01:33:39,Apple,Groceries,South,Alice Brown,12,5.36,0.13,55.96,2022,1,January,64.32000000000001
3894080,2023-10-28 01:17:25,Pants,Clothing,South,Alice Brown,9,148.06,0.25,999.4,2023,10,October,1332.54
266149,2023-07-23 00:24:43,Dress,Clothing,North,James Wilson,4,36.0,0.2,115.2,2023,7,July,144.0
2010932,2023-02-05 10:17:35,Action Figure,Toys,West,John Smith,19,18.34,0.22,271.8,2023,2,February,348.46
1228416,2022-09-18 03:52:45,Bookshelf,Furniture,North,John Smith,5,1144.05,0.29,4061.38,2022,9,September,5720.25
3982021,2022-01-25 21:45:27,Chair,Furniture,West,Maria Garcia,1,1189.2,0.11,1058.39,2022,1,January,1189.2
1068699,2022-02-26 19:17:15,Lego,Toys,North,John Smith,17,18.08,0.04,295.07,2022,2,February,307.35999999999996
872296,2022-10-07 16:56:04,Apple,Groceries,East,John Smith,1,3.6,0.22,2.81,2022,10,October,3.6
10967,2023-08-29 07:42:21,Jacket,Clothing,West,David Lee,7,41.12,0.12,253.3,2023,8,August,287.84
2518942,2023-12-28 08:40:08,Desk,Furniture,North,James Wilson,18,753.84,0.18,11126.68,2023,12,December,13569.12
4575128,2023-10-30 08:54:05,Jacket,Clothing,East,John Smith,17,67.26,0.09,1040.51,2023,10,October,1143.42
4856827,2023-10-28 14:36:47,Milk,Groceries,North,David Lee,19,16.81,0.24,242.74,2023,10,October,319.39
1278301,2022-09-28 07:06:06,Apple,Groceries,North,Alice Brown,11,8.83,0.17,80.62,2022,9,September,97.13
1673299,2023-09-10 06:05:51,Apple,Groceries,South,David Lee,4,14.14,0.03,54.86,2023,9,September,56.56
1596449,2023-01-02 06:56:00,Action Figure,Toys,Central,Alice Brown,19,45.4,0.13,750.46,2023,1,January,862.6
3439668,2023-05-19 06:13:55,Cheese,Groceries,Central,John Smith,9,1.99,0.29,12.72,2023,5,May,17.91
4271039,2022-11-04 01:42:57,Shoes,Clothing,Central,David Lee,8,61.44,0.0,491.52,2022,11,November,491.52
2649982,2023-03-28 04:57:46,Laptop,Electronics,South,James Wilson,16,119.42,0.2,1528.58,2023,3,March,1910.72
3167457,2022-12-26 14:06:46,Laptop,Electronics,Central,David Lee,1,1884.05,0.28,1356.52,2022,12,December,1884.05
400298,2023-10-22 10:10:36,Couch,Furniture,North,Maria Garcia,11,1067.81,0.03,11393.53,2023,10,October,11745.91
1630004,2023-02-01 01:38:07,Table,Furniture,Central,David Lee,8,919.86,0.2,5887.1,2023,2,February,7358.88
3135873,2023-01-12 12:21:35,Pants,Clothing,North,Alice Brown,18,51.55,0.03,900.06,2023,1,January,927.9
3802062,2022-04-29 03:51:19,Couch,Furniture,North,James Wilson,8,52.2,0.09,380.02,2022,4,April,417.6
3906455,2022-12-23 16:07:01,Notebook,Books,East,James Wilson,11,20.11,0.05,210.15,2022,12,December,221.20999999999998
4441030,2022-03-31 16:53:00,Cheese,Groceries,West,David Lee,11,7.54,0.01,82.11,2022,3,March,82.94
2661517,2023-08-23 13:12:27,Apple,Groceries,Central,James Wilson,18,15.88,0.07,265.83,2023,8,August,285.84000000000003
2098084,2022-08-29 08:31:32,Shirt,Clothing,East,John Smith,18,28.02,0.24,383.31,2022,8,August,504.36
3381828,2022-04-14 19:19:16,Shoes,Clothing,East,Maria Garcia,8,57.87,0.13,402.78,2022,4,April,462.96
3776217,2023-06-13 21:37:23,Novel,Books,West,Alice Brown,17,13.66,0.14,199.71,2023,6,June,232.22
3218727,2023-03-23 17:00:05,Board Game,Toys,North,David Lee,14,29.6,0.27,302.51,2023,3,March,414.40000000000003
1645983,2023-06-23 07:02:01,Shoes,Clothing,Central,John Smith,7,170.87,0.14,1028.64,2023,6,June,1196.0900000000001
59863,2023-10-26 04:16:59,Dress,Clothing,East,David Lee,19,168.46,0.08,2944.68,2023,10,October,3200.7400000000002
4584103,2023-07-26 16:23:07,Bookshelf,Furniture,West,Alice Brown,17,1079.38,0.01,18165.97,2023,7,July,18349.460000000003
1452523,2023-08-21 23:58:29,Puzzle,Toys,Central,David Lee,18,81.17,0.0,1461.06,2023,8,August,1461.06
570220,2022-01-30 02:28:30,Shoes,Clothing,South,David Lee,10,158.29,0.3,1108.03,2022,1,January,1582.8999999999999
3069263,2023-09-08 09:43:56,Bread,Groceries,South,Maria Garcia,1,19.04,0.3,13.33,2023,9,September,19.04
2461988,2023-12-17 02:35:54,Shoes,Clothing,West,Alice Brown,7,62.09,0.07,404.21,2023,12,December,434.63
1020912,2023-05-23 04:14:34,Apple,Groceries,South,Maria Garcia,2,14.96,0.19,24.24,2023,5,May,29.92
857273,2023-03-30 03:48:58,Textbook,Books,West,David Lee,4,49.94,0.25,149.82,2023,3,March,199.76
2910731,2022-06-13 04:32:13,Magazine,Books,South,Alice Brown,13,7.12,0.27,67.57,2022,6,June,92.56
4680174,2022-10-06 06:03:45,Milk,Groceries,West,James Wilson,13,16.29,0.14,182.12,2022,10,October,211.76999999999998
2130719,2022-03-09 22:30:26,Apple,Groceries,South,James Wilson,19,18.45,0.21,276.93,2022,3,March,350.55
905480,2022-02-03 08:31:03,Table,Furniture,East,Alice Brown,1,1379.33,0.15,1172.43,2022,2,February,1379.33
1828879,2023-05-16 12:51:43,Apple,Groceries,East,John Smith,7,11.7,0.16,68.8,2023,5,May,81.89999999999999
1384690,2023-02-14 08:40:20,Textbook,Books,North,John Smith,2,46.05,0.22,71.84,2023,2,February,92.1
4190269,2022-03-02 10:23:52,Headphones,Electronics,Central,Maria Garcia,16,1333.8,0.04,20487.17,2022,3,March,21340.8
3668817,2023-06-02 02:22:46,Board Game,Toys,North,Alice Brown,14,47.19,0.27,482.28,2023,6,June,660.66
1711364,2023-04-16 12:51:12,Jacket,Clothing,North,John Smith,14,78.43,0.17,911.36,2023,4,April,1098.02
